title,url,type
灵活的记忆实践产生流畅的理解,https://zhuanlan.zhihu.com/p/646929920,post
社交玩耍：民主的摇篮,https://zhuanlan.zhihu.com/p/646929557,post
寻找研究和情境的匹配点,https://zhuanlan.zhihu.com/p/646404326,post
更加灵活的助记媒介架构,https://zhuanlan.zhihu.com/p/646140943,post
语义大脑,https://zhuanlan.zhihu.com/p/645932367,post
为什么我们应该停止按年龄分隔儿童：第三部分,https://zhuanlan.zhihu.com/p/645474754,post
玩耍的价值 IV：自学新技能的自然方式,https://zhuanlan.zhihu.com/p/644643479,post
思想工具的棘轮过程,https://zhuanlan.zhihu.com/p/644643099,post
爱因斯坦、马克·吐温和其他 48 位名人对学校的看法,https://zhuanlan.zhihu.com/p/644412165,post
标准化考试：孩子们被区分为麦穗和糠秕,https://zhuanlan.zhihu.com/p/644162754,post
Andy Matuschak - 自学，间隔重复，以及为什么书本不起作用,https://zhuanlan.zhihu.com/p/643871124,post
美国标准化考试及其受害者,https://zhuanlan.zhihu.com/p/642978888,post
学校课程的政治本质,https://zhuanlan.zhihu.com/p/642738616,post
学校侵蚀智能的基石,https://zhuanlan.zhihu.com/p/642497766,post
寻找更好的问题,https://zhuanlan.zhihu.com/p/641835082,post
为什么我们应该停止按年龄分隔儿童：第二部分,https://zhuanlan.zhihu.com/p/641369717,post
轻而易举，不费吹灰之力,https://zhuanlan.zhihu.com/p/641197368,post
玩耍的价值 III：孩子们如何面对生活的挑战,https://zhuanlan.zhihu.com/p/639775049,post
吹捧数据，迷失意义,https://zhuanlan.zhihu.com/p/639517955,post
校园霸凌：专制学校的悲惨代价,https://zhuanlan.zhihu.com/p/639266845,post
孩子能自己学会阅读,https://zhuanlan.zhihu.com/p/638041835,post
围绕读者控制改造助记媒介,https://zhuanlan.zhihu.com/p/637442975,post
孩子对自己学习做主时，学数学更轻松,https://zhuanlan.zhihu.com/p/636900166,post
FSRS4Anki 使用指北,https://zhuanlan.zhihu.com/p/636564830,post
优等生的无声危机：为好成绩付出的代价,https://zhuanlan.zhihu.com/p/636293259,post
次世代间隔重复算法 FSRS4Anki v3.7.0-v3.23.0 主要更新记录,https://zhuanlan.zhihu.com/p/636114722,post
常见问题：学券制,https://zhuanlan.zhihu.com/p/633497815,post
反分数论,https://zhuanlan.zhihu.com/p/633496734,post
辍学者,https://zhuanlan.zhihu.com/p/633210529,post
玩耍的价值 II：玩耍如何增强推理能力,https://zhuanlan.zhihu.com/p/632280294,post
【读者来稿】衡水笑话15则（一）,https://zhuanlan.zhihu.com/p/632368356,post
在我的记忆系统研究中通过亲密性产生影响,https://zhuanlan.zhihu.com/p/631984837,post
常见问题：教育改革基本法,https://zhuanlan.zhihu.com/p/631684134,post
大脑是完美的适应装置,https://zhuanlan.zhihu.com/p/630451665,post
[开源+墨墨背单词] 时序记忆行为数据集介绍,https://zhuanlan.zhihu.com/p/629426664,post
斯多葛主义的现代重新诠释,https://zhuanlan.zhihu.com/p/628722603,post
SuperMemo Guru 推销伪科学,https://zhuanlan.zhihu.com/p/627858764,post
神经学谬误,https://zhuanlan.zhihu.com/p/627546446,post
Papert 有远见地呼吁抛弃过时的字识（letteracy）（1993）,https://zhuanlan.zhihu.com/p/626772579,post
[本科毕设] 基于 LSTM 和间隔重复模型的复习算法研究,https://zhuanlan.zhihu.com/p/626308184,post
我不再爱（波兰）国了,https://zhuanlan.zhihu.com/p/625602245,post
工具制造者/使用者合作的军械库,https://zhuanlan.zhihu.com/p/625325526,post
为什么我们应该停止按年龄分隔儿童：第一部分,https://zhuanlan.zhihu.com/p/625029295,post
课堂学习,https://zhuanlan.zhihu.com/p/624245291,post
对幸福社会的乌托邦式探寻,https://zhuanlan.zhihu.com/p/624378141,post
多样性,https://zhuanlan.zhihu.com/p/624245045,post
rwkv.cpp: CPU 也能跑的 RNN 中文语言大模型,https://zhuanlan.zhihu.com/p/623648932,post
仅凭善良的心、聪明的头脑，以及充足的资金，并不足以推动学校改革,https://zhuanlan.zhihu.com/p/623388792,post
早课时间,https://zhuanlan.zhihu.com/p/622974998,post
玩耍的价值 I：玩耍的定义给人以启示,https://zhuanlan.zhihu.com/p/622925977,post
为什么要选择容易考而且学费低的大学,https://zhuanlan.zhihu.com/p/622511616,post
对成年后的非学校教育者的调查 I：研究发现综述,https://zhuanlan.zhihu.com/p/621888520,post
良性压力的机制,https://zhuanlan.zhihu.com/p/613124196,post
发展心理学与学校系统的「联姻」,https://zhuanlan.zhihu.com/p/621301378,post
内在价值状态,https://zhuanlan.zhihu.com/p/620994555,post
表扬如何毁掉学习,https://zhuanlan.zhihu.com/p/620721614,post
记忆系统如何帮助解决问题,https://zhuanlan.zhihu.com/p/620583957,post
美国强制教育系统的七大罪行,https://zhuanlan.zhihu.com/p/620349991,post
数码痴呆症的病态谬误,https://zhuanlan.zhihu.com/p/620069714,post
别跟教材客气：优质（数学）书籍挑选指南,https://zhuanlan.zhihu.com/p/619764249,post
知识估值网络,https://zhuanlan.zhihu.com/p/617467538,post
问题估值网络,https://zhuanlan.zhihu.com/p/619231929,post
「为什么学生不喜欢上学？」呃，呵呵……,https://zhuanlan.zhihu.com/p/619039070,post
美国儿童自我教育的天然环境,https://zhuanlan.zhihu.com/p/618461052,post
反对美国教育根本变革的力量,https://zhuanlan.zhihu.com/p/618183325,post
进步教育,https://zhuanlan.zhihu.com/p/617900278,post
知识之于创造性解决问题,https://zhuanlan.zhihu.com/p/617465926,post
快速思考,https://zhuanlan.zhihu.com/p/617453799,post
萨尔 · 可汗（Sal Khan）,https://zhuanlan.zhihu.com/p/616642537,post
我对《自由学习》的期望,https://zhuanlan.zhihu.com/p/616345319,post
好奇心就像开关,https://zhuanlan.zhihu.com/p/616163443,post
所谓「暑假滑坡」的真真假假,https://zhuanlan.zhihu.com/p/615569240,post
放弃早期数学教学！,https://zhuanlan.zhihu.com/p/615305432,post
最基本的自由是退出的自由,https://zhuanlan.zhihu.com/p/614870253,post
学校,https://zhuanlan.zhihu.com/p/614575198,post
教得少学得多的又一例证,https://zhuanlan.zhihu.com/p/613739463,post
【读者来稿】当今社会的自由学习：一些个人经验与感想,https://zhuanlan.zhihu.com/p/613820418,post
学会驾驭不确定性和复杂性,https://zhuanlan.zhihu.com/p/613549623,post
美国学校是为了夸耀，而非学习,https://zhuanlan.zhihu.com/p/612963294,post
躁动是好事,https://zhuanlan.zhihu.com/p/612428018,post
行为系统,https://zhuanlan.zhihu.com/p/612277299,post
如果医学第一原则也是教育第一原则呢？,https://zhuanlan.zhihu.com/p/611977176,post
学校教育的问题,https://zhuanlan.zhihu.com/p/611469462,post
我们需要更多烂学校,https://zhuanlan.zhihu.com/p/611001382,post
少即是多：为什么学校要少教数学,https://zhuanlan.zhihu.com/p/610678855,post
现代教育使人类生存受到威胁,https://zhuanlan.zhihu.com/p/610354243,post
标准化测试与教育的毁灭,https://zhuanlan.zhihu.com/p/609895338,post
摧毁学生的信念,https://zhuanlan.zhihu.com/p/609773492,post
给ChatGPT施咒，让它为你制作Anki卡片——Prompt工程案例,https://zhuanlan.zhihu.com/p/609413004,post
为什么垃圾教材遍地走？关于解释的科学。,https://zhuanlan.zhihu.com/p/609076131,post
我重塑大脑，使其精通数学,https://zhuanlan.zhihu.com/p/608391951,post
西方教育简史——学校为何将教育变成了灌输,https://zhuanlan.zhihu.com/p/608087037,post
学校如何妨害学生记忆,https://zhuanlan.zhihu.com/p/607457096,post
欧洲之耻——德国与瑞典,https://zhuanlan.zhihu.com/p/607106318,post
社会是一个概念网络,https://zhuanlan.zhihu.com/p/606958647,post
水蛭,https://zhuanlan.zhihu.com/p/606491648,post
最优班级规模：1.4 人,https://zhuanlan.zhihu.com/p/606013051,post
顺服校驯者（受过“良好”学校教育的人）,https://zhuanlan.zhihu.com/p/605235805,post
永远不要相信父母和老师,https://zhuanlan.zhihu.com/p/604784972,post
鱼缸视角,https://zhuanlan.zhihu.com/p/604405780,post
不应囿于用年龄划分教育,https://zhuanlan.zhihu.com/p/603483518,post
学习的乐趣,https://zhuanlan.zhihu.com/p/602150910,post
学校奴役即将结束,https://zhuanlan.zhihu.com/p/602033506,post
衡水二中学生的发声，救救我们,https://zhuanlan.zhihu.com/p/601473877,post
睡眠不足会放大学校的危害,https://zhuanlan.zhihu.com/p/599716977,post
把天才视为阿斯伯格（Asperger）,https://zhuanlan.zhihu.com/p/599379155,post
孩子们可以自己教育自己 IV：来自瑟谷学校的一课,https://zhuanlan.zhihu.com/p/599189732,post
学校要么改革，要么灭亡,https://zhuanlan.zhihu.com/p/598988410,post
如何促使人们创作更多优秀的解释文章？一些策略及其背后的假设,https://zhuanlan.zhihu.com/p/598758768,post
谬误：你可以砸更多的钱来改进教育系统,https://zhuanlan.zhihu.com/p/598595625,post
孩子们可以自己教育自己 III：狩猎采集者的智慧,https://zhuanlan.zhihu.com/p/598212765,post
奖励剥夺,https://zhuanlan.zhihu.com/p/597949223,post
没有老师，没有班级，没有作业：你会送孩子到这里来吗？,https://zhuanlan.zhihu.com/p/597779116,post
为二语习得提供输入,https://zhuanlan.zhihu.com/p/597275400,post
学校毁掉了我的世界,https://zhuanlan.zhihu.com/p/596048885,post
专家对可汗学院一无所知,https://zhuanlan.zhihu.com/p/595868172,post
学习中的反馈,https://zhuanlan.zhihu.com/p/595724491,post
使用抽认卡，成为更优秀的程序员：第一部分,https://zhuanlan.zhihu.com/p/594732691,post
用间隔重复软件记住一门编程语言,https://zhuanlan.zhihu.com/p/594372725,post
教育改革基本法,https://zhuanlan.zhihu.com/p/594075546,post
如何用Anki学数学?,https://zhuanlan.zhihu.com/p/593630309,post
实现幸福的简单公式,https://zhuanlan.zhihu.com/p/593177804,post
学习的盖房子比喻,https://zhuanlan.zhihu.com/p/592464904,post
如何在 Anki 上使用次世代间隔重复算法 FSRS？,https://zhuanlan.zhihu.com/p/591833332,post
结束学校奴役,https://zhuanlan.zhihu.com/p/592277212,post
同行评议的问题,https://zhuanlan.zhihu.com/p/591919206,post
案例研究：天才还是阿斯伯格（Asperger）,https://zhuanlan.zhihu.com/p/591171597,post
与其「创造就业」，不如少点工作？,https://zhuanlan.zhihu.com/p/590953681,post
高智力的简单公式,https://zhuanlan.zhihu.com/p/590762250,post
推行强制成人教育！,https://zhuanlan.zhihu.com/p/590449167,post
学校要么改革，要么灭亡,https://zhuanlan.zhihu.com/p/588291501,post
构建更好的记忆系统,https://zhuanlan.zhihu.com/p/587991760,post
重读 Holt 著作《孩子如何学习》的喜与悲,https://zhuanlan.zhihu.com/p/587668416,post
孩子们可以自己教育自己 II：来自小孩子的一课,https://zhuanlan.zhihu.com/p/587341222,post
知道的乐趣,https://zhuanlan.zhihu.com/p/587086992,post
信任型教育：它的式微与复兴的可能,https://zhuanlan.zhihu.com/p/586520031,post
从 0 开始学外语：Refold 路线图（简化版）,https://zhuanlan.zhihu.com/p/585666622,post
3C：口语练习,https://zhuanlan.zhihu.com/p/585891018,post
3C：常见语言能力弱项,https://zhuanlan.zhihu.com/p/585570298,post
宣言 2015 ：启动教育革命,https://zhuanlan.zhihu.com/p/585249833,post
表达的乐趣,https://zhuanlan.zhihu.com/p/585129898,post
3C：能力与表现,https://zhuanlan.zhihu.com/p/584490294,post
封闭系统中的社会化,https://zhuanlan.zhihu.com/p/584230135,post
3B：活动指南,https://zhuanlan.zhihu.com/p/584034158,post
孩子们可以自己教育自己 I：证据综述,https://zhuanlan.zhihu.com/p/583569001,post
我在文章中为什么要使用比喻？,https://zhuanlan.zhihu.com/p/583216628,post
学习的外在动机,https://zhuanlan.zhihu.com/p/583003405,post
听阅：我的英语沉浸阅读体验神器,https://zhuanlan.zhihu.com/p/582836173,post
比尔·盖茨对教育的看法错了,https://zhuanlan.zhihu.com/p/581054626,post
3B：发音,https://zhuanlan.zhihu.com/p/580682047,post
设立目标可以改变你的生活,https://zhuanlan.zhihu.com/p/580273089,post
3B：激活语言,https://zhuanlan.zhihu.com/p/579995057,post
如何提升我的创造力？,https://zhuanlan.zhihu.com/p/579583132,post
学习需要自由,https://zhuanlan.zhihu.com/p/579253220,post
3A：新领域：真实对话,https://zhuanlan.zhihu.com/p/579111390,post
足够好的父母就是最好的父母,https://zhuanlan.zhihu.com/p/578691342,post
3A：认领语言家长,https://zhuanlan.zhihu.com/p/578482733,post
谬误：学校能预防伪科学思维,https://zhuanlan.zhihu.com/p/578061934,post
3A：开始写作,https://zhuanlan.zhihu.com/p/577958313,post
KDD'22 | 墨墨背单词：基于时序模型与最优控制的记忆算法 [AI+教育],https://zhuanlan.zhihu.com/p/577383961,post
死记硬背对儿童教育是必要的吗？,https://zhuanlan.zhihu.com/p/576962293,post
Alfie Kohn,https://zhuanlan.zhihu.com/p/576166369,post
项目式学习（PBL）,https://zhuanlan.zhihu.com/p/575633743,post
弥合美国贫富学生的学业成绩差距,https://zhuanlan.zhihu.com/p/575387555,post
习得性无助,https://zhuanlan.zhihu.com/p/575245791,post
规划一个轻松的高效日,https://zhuanlan.zhihu.com/p/574512601,post
与 Andy Matuschak 畅聊：知识工作、笔记写作和间隔重复,https://zhuanlan.zhihu.com/p/574145059,post
对孩子，父母应当少作为,https://zhuanlan.zhihu.com/p/573938786,post
John Holt：一位伟大教师的思想演变经历,https://zhuanlan.zhihu.com/p/573089008,post
2C：沉浸学习指南,https://zhuanlan.zhihu.com/p/572600379,post
2C：掌握一个领域,https://zhuanlan.zhihu.com/p/572241126,post
2C：专注主题,https://zhuanlan.zhihu.com/p/570304700,post
北欧的失败：瑞典的择校制度,https://zhuanlan.zhihu.com/p/569941349,post
学前教学危害深远,https://zhuanlan.zhihu.com/p/568872051,post
2B：转向单语词典,https://zhuanlan.zhihu.com/p/568506042,post
2B：阅读,https://zhuanlan.zhihu.com/p/568236210,post
谬误：反叛权威是青少年发展的自然阶段,https://zhuanlan.zhihu.com/p/567951390,post
2B：沉浸学习指南,https://zhuanlan.zhihu.com/p/567740543,post
2A：衡量理解能力,https://zhuanlan.zhihu.com/p/567218773,post
2A：词句挖掘,https://zhuanlan.zhihu.com/p/566658094,post
2A：精细沉浸,https://zhuanlan.zhihu.com/p/566431464,post
1A：背单词,https://zhuanlan.zhihu.com/p/565801338,post
1A：打下外语基础,https://zhuanlan.zhihu.com/p/565583093,post
不幸的焦虑型教育各有各的不幸,https://zhuanlan.zhihu.com/p/565441715,post
1A：沉浸学习,https://zhuanlan.zhihu.com/p/565389270,post
波兰的历史课标可以塑造民族主义态度,https://zhuanlan.zhihu.com/p/565085812,post
0A：我目前处于哪一阶段？,https://zhuanlan.zhihu.com/p/564635314,post
记住，你永远也没法学会外语,https://zhuanlan.zhihu.com/p/564422318,post
0A：语言学习的三种方式,https://zhuanlan.zhihu.com/p/564167912,post
儿童叛逆,https://zhuanlan.zhihu.com/p/563782511,post
0A：什么是沉浸式语言学习？,https://zhuanlan.zhihu.com/p/563595807,post
Alfie Kohn：考试是教育之害,https://zhuanlan.zhihu.com/p/563354359,post
习得性无助增加成瘾风险,https://zhuanlan.zhihu.com/p/562476836,post
间隔重复记忆算法研究资源汇总,https://zhuanlan.zhihu.com/p/561539418,post
知识估值,https://zhuanlan.zhihu.com/p/560852624,post
教育同理心的缺失充斥在课程中,https://zhuanlan.zhihu.com/p/560935720,post
学校让人沾染上的 100+ 恶习,https://zhuanlan.zhihu.com/p/559705516,post
在校表现优秀的学生罹患双相情绪障碍症的风险激增,https://zhuanlan.zhihu.com/p/559156870,post
社会化模型,https://zhuanlan.zhihu.com/p/558434252,post
我如何发明完美的学校教育,https://zhuanlan.zhihu.com/p/557973703,post
谬误：乐观主义者不太现实,https://zhuanlan.zhihu.com/p/557218470,post
学校如何挫败激情,https://zhuanlan.zhihu.com/p/556350496,post
外语学习工具推荐（长期更新）,https://zhuanlan.zhihu.com/p/556277936,post
间隔重复记忆算法：e 天内，从入门到入土。,https://zhuanlan.zhihu.com/p/556020884,post
学校如何扼杀创造力？,https://zhuanlan.zhihu.com/p/555439275,post
UBI：全民基本收入将引爆人类创造力,https://zhuanlan.zhihu.com/p/554209162,post
卢梭之谬误：荼毒至今的教育理论,https://zhuanlan.zhihu.com/p/553900678,post
我是如何在本科期间发表顶会论文的？（内含开源代码和数据集）,https://zhuanlan.zhihu.com/p/543325359,post
美国的社会义务：提供教育机会，而非强迫上学,https://zhuanlan.zhihu.com/p/551591109,post
美国大学生：绩点堆得高，创新想得少,https://zhuanlan.zhihu.com/p/550812496,post
背语法无用！不硬背单词！自学二十门语言的加拿大老爷爷解答你外语学习中的所有问题,https://zhuanlan.zhihu.com/p/549671589,post
自主教育的生物学基础,https://zhuanlan.zhihu.com/p/550075365,post
美国教育学家：我们“比不过”中式教育，我对此很满意,https://zhuanlan.zhihu.com/p/549487797,post
【读者投稿】我肄业啦！新的人生，要开始啦！,https://zhuanlan.zhihu.com/p/548840429,post
掌握了二十门语言的加拿大老爷爷告诉你怎么让外语听力变得有趣,https://zhuanlan.zhihu.com/p/548158972,post
美国教育的未来：取代小初高和大学的将会是什么？,https://zhuanlan.zhihu.com/p/548017967,post
健康自律的公式,https://zhuanlan.zhihu.com/p/547324740,post
美国强制学校教育、焦虑，与所谓的「学习障碍」,https://zhuanlan.zhihu.com/p/545490356,post
学校教育十宗罪,https://zhuanlan.zhihu.com/p/545188205,post
为什么强制学校系统应该从美国滚蛋,https://zhuanlan.zhihu.com/p/544801748,post
关于双师制课堂大规模推广可能性的思考,https://zhuanlan.zhihu.com/p/542258498,post
我们为什么要全力批判学校的强制教育？,https://zhuanlan.zhihu.com/p/541300124,post
现代学校教育必将灭亡？浅谈普鲁士工厂教育体制的始与终,https://zhuanlan.zhihu.com/p/537331006,post
关于这个账号的决定，以及一些未来的计划,https://zhuanlan.zhihu.com/p/531444222,post
美国重点学校对学生造成的巨大心理创伤,https://zhuanlan.zhihu.com/p/530834207,post
对话若涵盖多个讨论者的常青笔记则可能会促进协作意义构建,https://zhuanlan.zhihu.com/p/530524529,post
间隔重复会干扰对知识重要性的内心认知吗？,https://zhuanlan.zhihu.com/p/530037264,post
教育游戏,https://zhuanlan.zhihu.com/p/529510540,post
徒劳的毅力,https://zhuanlan.zhihu.com/p/529003673,post
【随笔】我，毕业了。,https://zhuanlan.zhihu.com/p/528574739,post
过早的扩大规模会阻碍系统的迭代,https://zhuanlan.zhihu.com/p/500973639,post
谬误：我们会因为受寒而感冒,https://zhuanlan.zhihu.com/p/527695073,post
如何将助记媒介中得到的理解，应用到侧重深刻情感联系的形式上？,https://zhuanlan.zhihu.com/p/527303128,post
通过抽签验证的学券系统,https://zhuanlan.zhihu.com/p/521558437,post
每日工作日志,https://zhuanlan.zhihu.com/p/526326964,post
学成强欲,https://zhuanlan.zhihu.com/p/525910430,post
数字笔记系统专注于笔记个体的展示和操作，常忽略笔记之间内在连接所产生的意义,https://zhuanlan.zhihu.com/p/525331469,post
Gray：美国的强制学校教育系统很快就会崩溃,https://zhuanlan.zhihu.com/p/525125666,post
创造性遗忘,https://zhuanlan.zhihu.com/p/524764091,post
将想法送入你的轨道（Orbit）,https://zhuanlan.zhihu.com/p/524446794,post
填鸭与速忘,https://zhuanlan.zhihu.com/p/523764988,post
创建超链接到我的参考档案,https://zhuanlan.zhihu.com/p/523759836,post
急性压力,https://zhuanlan.zhihu.com/p/523345805,post
被索引的参考资料 vs. 标签,https://zhuanlan.zhihu.com/p/522994655,post
将创造力与 ADHD 混淆,https://zhuanlan.zhihu.com/p/521885826,post
实践出洞见,https://zhuanlan.zhihu.com/p/521844479,post
学券,https://zhuanlan.zhihu.com/p/521559872,post
文献笔记是次要的和分离的,https://zhuanlan.zhihu.com/p/521211750,post
普鲁士的纪律不可避免地摧毁了教育,https://zhuanlan.zhihu.com/p/520591051,post
间隔重复记忆系统非常高效,https://zhuanlan.zhihu.com/p/520108661,post
如何阅读（用 Anki 渐进阅读）,https://zhuanlan.zhihu.com/p/519549411,post
学校在教授英语方面屁用没有！,https://zhuanlan.zhihu.com/p/519016810,post
人类的信道容量随着刺激维度的增加而增加,https://zhuanlan.zhihu.com/p/518128496,post
可变奖励,https://zhuanlan.zhihu.com/p/518129740,post
知识工作者对于逐步完善想法往往没有具体方法,https://zhuanlan.zhihu.com/p/500206391,post
适用性,https://zhuanlan.zhihu.com/p/517317208,post
简单问题卡片的初始间隔应更大,https://zhuanlan.zhihu.com/p/516677928,post
使用笔记在内容中建立联系的优缺点,https://zhuanlan.zhihu.com/p/516086237,post
John Holt,https://zhuanlan.zhihu.com/p/515605862,post
给所有知识做反向卡片,https://zhuanlan.zhihu.com/p/514987383,post
可编程注意力,https://zhuanlan.zhihu.com/p/514626691,post
反抗,https://zhuanlan.zhihu.com/p/514347163,post
我的日程安排,https://zhuanlan.zhihu.com/p/513738209,post
Gray：学校即监狱,https://zhuanlan.zhihu.com/p/513109845,post
常青笔记工作流能降低改稿的情绪负担,https://zhuanlan.zhihu.com/p/508467062,post
谨防自动导入阅读收件箱,https://zhuanlan.zhihu.com/p/504979464,post
35 概要,https://zhuanlan.zhihu.com/p/497994260,post
COGS 101B - 第 19 课 - 长期记忆 - 编码、提取、巩固,https://zhuanlan.zhihu.com/p/503640236,post
【随笔】间隔重复的困境与前景,https://zhuanlan.zhihu.com/p/503662193,post
18 后记,https://zhuanlan.zhihu.com/p/503362774,post
17 成败剖析,https://zhuanlan.zhihu.com/p/503348150,post
家庭作业,https://zhuanlan.zhihu.com/p/501186817,post
34 传闻和事实,https://zhuanlan.zhihu.com/p/497990585,post
7 睡眠习惯,https://zhuanlan.zhihu.com/p/497983631,post
§收件箱与注意力管理,https://zhuanlan.zhihu.com/p/501187896,post
我的阅读收件箱实践,https://zhuanlan.zhihu.com/p/501627735,post
在 2020 年大力推广助记媒介尚且为时尚早,https://zhuanlan.zhihu.com/p/500393401,post
6 优质睡眠公式,https://zhuanlan.zhihu.com/p/497982873,post
5 生物钟和自稳态睡意,https://zhuanlan.zhihu.com/p/497982235,post
不应该设置多处收件箱,https://zhuanlan.zhihu.com/p/499389499,post
4 睡眠剥夺是致命的,https://zhuanlan.zhihu.com/p/497975420,post
探索式学习,https://zhuanlan.zhihu.com/p/496492038,post
3 为什么要睡觉？,https://zhuanlan.zhihu.com/p/497000116,post
课标滞后期,https://zhuanlan.zhihu.com/p/497619395,post
2 睡眠的重要性,https://zhuanlan.zhihu.com/p/496742631,post
1 介绍,https://zhuanlan.zhihu.com/p/496140203,post
0 目录《睡眠好，学习好，生活好》,https://zhuanlan.zhihu.com/p/496134717,post
当一位独立研究者反思 2020 年,https://zhuanlan.zhihu.com/p/495642339,post
智力,https://zhuanlan.zhihu.com/p/492731786,post
迁移学习,https://zhuanlan.zhihu.com/p/491870061,post
Bjork ：「上帝啊，这个困难正合我意」—— 合意困难,https://zhuanlan.zhihu.com/p/490699755,post
人们在学校经受过死记硬背，因由这些负面经历而低估记忆的重要性,https://zhuanlan.zhihu.com/p/490650748,post
多样奖励对于预防上瘾的作用,https://zhuanlan.zhihu.com/p/490001254,post
谬误：非学校教育滋生阴谋论,https://zhuanlan.zhihu.com/p/489148688,post
助记媒介可以扩展到个人笔记上,https://zhuanlan.zhihu.com/p/487321909,post
学校压力使学生更容易成瘾,https://zhuanlan.zhihu.com/p/488362923,post
游戏障碍,https://zhuanlan.zhihu.com/p/487955131,post
赋能环境重在推动所赋能的事,https://zhuanlan.zhihu.com/p/487188240,post
自主评分的间隔重复记忆系统可避免假阴性,https://zhuanlan.zhihu.com/p/486489705,post
谬误：在实践中学习是最好的,https://zhuanlan.zhihu.com/p/485820782,post
实践出洞见时，建议摸石头过河而不是先画蓝图,https://zhuanlan.zhihu.com/p/484620977,post
大众媒介大多缺乏超过一天的创制时间维度,https://zhuanlan.zhihu.com/p/484480982,post
Orbit——让知识穿越时空，与你的读者相伴（内含部署教程）,https://zhuanlan.zhihu.com/p/484118458,post
赋能环境中的活动直接服务于有内在意义的目的,https://zhuanlan.zhihu.com/p/482949294,post
助记媒介可以包含卡片来支持近迁移,https://zhuanlan.zhihu.com/p/482358178,post
最好的阅读方式是高度语境化的,https://zhuanlan.zhihu.com/p/481236886,post
助记媒介应该允许读者对他们收集的卡片进行控制,https://zhuanlan.zhihu.com/p/481230325,post
《指南》里明确的学习任务让 Nell 学着外包掉她的好奇心和兴趣,https://zhuanlan.zhihu.com/p/480140597,post
药物成瘾与自然奖励有共同的途径,https://zhuanlan.zhihu.com/p/474162507,post
电子游戏,https://zhuanlan.zhihu.com/p/479108151,post
助记媒介可能会促使读者更缓慢、更专心地阅读,https://zhuanlan.zhihu.com/p/478084993,post
情景体验需要参与者置身的因果关系,https://zhuanlan.zhihu.com/p/476588071,post
生产力的微规则,https://zhuanlan.zhihu.com/p/477402759,post
大多数解释型媒体对参与者提出了沉重的元认知要求,https://zhuanlan.zhihu.com/p/476696005,post
渐进生活,https://zhuanlan.zhihu.com/p/476435234,post
2021 年的经验所得,https://zhuanlan.zhihu.com/p/475889649,post
天才清单,https://zhuanlan.zhihu.com/p/475366689,post
大众媒介通常不善于帮助人们落实想法,https://zhuanlan.zhihu.com/p/474498160,post
情景体验成为大众媒体时蕴藏极大潜力,https://zhuanlan.zhihu.com/p/473212636,post
15 间隔重复的指数式普及,https://zhuanlan.zhihu.com/p/473666349,post
14 2014：SM-17 算法,https://zhuanlan.zhihu.com/p/473482969,post
交互是界面设计中的成本中心,https://zhuanlan.zhihu.com/p/472770296,post
自主评分的间隔重复记忆系统比机器评分的系统更有效率,https://zhuanlan.zhihu.com/p/472256442,post
13 2005：稳定性增长函数,https://zhuanlan.zhihu.com/p/471760789,post
现有的间隔重复系统不鼓励常青笔记的创作,https://zhuanlan.zhihu.com/p/470682027,post
间隔重复系统中选择去记忆某项内容的行为有如轻松的手势,https://zhuanlan.zhihu.com/p/470710559,post
谨防它山之石,https://zhuanlan.zhihu.com/p/470625790,post
课标,https://zhuanlan.zhihu.com/p/469943493,post
Alexander——地球大小般巨大果壳中的保守哲学,https://zhuanlan.zhihu.com/p/469842540,post
助记媒介依赖的卡片应是轻量级的,https://zhuanlan.zhihu.com/p/469542171,post
教育的录音机模型,https://zhuanlan.zhihu.com/p/468808447,post
助记媒介对读者记忆的影响,https://zhuanlan.zhihu.com/p/468498597,post
间隔重复记忆系统让记忆更加自动化，从而有助于更深入的琢磨思考,https://zhuanlan.zhihu.com/p/468172742,post
专业需要建立复杂精细的组块重编码架构,https://zhuanlan.zhihu.com/p/467156331,post
元认知支持需要动态的、参与性的环境,https://zhuanlan.zhihu.com/p/467020650,post
间隔重复记忆系统可以缩短科目学习中不愉快的早期阶段,https://zhuanlan.zhihu.com/p/466828742,post
熟练的阅读通常是非线性的,https://zhuanlan.zhihu.com/p/466411832,post
常青笔记可以提高谈话的信息带宽,https://zhuanlan.zhihu.com/p/465933090,post
工作记忆容量一般与项目复杂性无关,https://zhuanlan.zhihu.com/p/465252781,post
助记媒介使读者与材料保持长久联系,https://zhuanlan.zhihu.com/p/464712237,post
助记媒介可调整为将创制经验逐步展开的形式,https://zhuanlan.zhihu.com/p/464367658,post
助记媒介如何帮助读者建立更复杂的理解？,https://zhuanlan.zhihu.com/p/464129684,post
情景体验（Enacted experience）,https://zhuanlan.zhihu.com/p/463926133,post
创制环境极大程度受作者的动机塑造,https://zhuanlan.zhihu.com/p/463811042,post
助记媒介卡片穿插在阅读过程中,https://zhuanlan.zhihu.com/p/463608296,post
人类的信道容量随着每个组块的比特量的增加而增加,https://zhuanlan.zhihu.com/p/462011439,post
人类作为信息处理机时的“信道容量”,https://zhuanlan.zhihu.com/p/461578699,post
教育游戏对于创造赋能环境是注定失败的方法,https://zhuanlan.zhihu.com/p/460904593,post
如何在阅读时整理所得,https://zhuanlan.zhihu.com/p/460888905,post
学校改革：进化还是革命？,https://zhuanlan.zhihu.com/p/460589618,post
